state_code,state_name,district_code,district_name
"18","MAHARASHTRA","1833","GONDIA"
"19","LAKSHADWEEP","1901","LAKSHADWEEP DISTRICT"
"20","MANIPUR","2002","TAMENGLONG"
"20","MANIPUR","2010","JIRIBAM"
"20","MANIPUR","2011","KANGPOKPI"
"21","MEGHALAYA","2104","EAST GARO HILLS"
"21","MEGHALAYA","2111","SOUTH WEST KHASI HILLS"
"22","MIZORAM","2202","LUNGLEI"
"22","MIZORAM","2203","Siaha"
"22","MIZORAM","2204","MAMIT"
"22","MIZORAM","2208","LAWNGTLAI"
"22","MIZORAM","2209","HNAHTHIAL"
"23","NAGALAND","2301","KOHIMA"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2309","KIPHIRE"
"23","NAGALAND","2311","PEREN"
"24","ODISHA","2404","MAYURBHANJ"
"24","ODISHA","2406","CUTTACK"
"24","ODISHA","2409","BOLANGIR"
"24","ODISHA","2410","KALAHANDI"
"24","ODISHA","2411","KORAPUT"
"24","ODISHA","2413","PURI"
"24","ODISHA","2416","DEOGARH"
"02","ANDHRA PRADESH","0206","KRISHNA"
"02","ANDHRA PRADESH","0211","Y.S.R"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0219","BAPATLA"
"02","ANDHRA PRADESH","0223","ANNAMAYYA"
"02","ANDHRA PRADESH","0226","KAKINADA"
"03","ARUNACHAL PRADESH","0303","EAST KAMENG"
"03","ARUNACHAL PRADESH","0304","LOWER SUBANSIRI"
"03","ARUNACHAL PRADESH","0310","CHANGLANG"
"03","ARUNACHAL PRADESH","0315","UPPER DIBANG VALLEY"
"03","ARUNACHAL PRADESH","0316","KURUNG KUMEY"
"03","ARUNACHAL PRADESH","0323","PAKKE KESSANG"
"04","ASSAM","0401","DHUBRI"
"04","ASSAM","0411","DHEMAJI"
"04","ASSAM","0414","GOLAGHAT"
"04","ASSAM","0433","BAJALI"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"05","BIHAR","0505","AURANAGABAD"
"05","BIHAR","0512","PASHCHIM CHAMPARAN"
"05","BIHAR","0521","SAHARSA"
"05","BIHAR","0522","MADHEPURA"
"05","BIHAR","0523","PURNIA"
"05","BIHAR","0544","SUPAUL"
"05","BIHAR","0546","LAKHISARAI"
"05","BIHAR","0549","KAIMUR (BHABUA)"
"05","BIHAR","0551","ARWAL"
"11","GUJARAT","1102","RAJKOT"
"11","GUJARAT","1106","JUNAGADH"
"11","GUJARAT","1107","KACHCHH"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1115","VADODARA"
"11","GUJARAT","1122","ANAND"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1126","TAPI"
"11","GUJARAT","1133","MAHISAGAR"
"12","HARYANA","1205","KARNAL"
"12","HARYANA","1216","SIRSA"
"12","HARYANA","1217","PANCHKULA"
"12","HARYANA","1218","FATEHABAD"
"13","HIMACHAL PRADESH","1304","KANGRA"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"13","HIMACHAL PRADESH","1312","UNA"
"14","JAMMU AND KASHMIR","1401","KUPWARA"
"15","KARNATAKA","1503","BENGALURU RURAL"
"15","KARNATAKA","1504","BELAGAVI"
"15","KARNATAKA","1510","CHITRADURGA"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1517","HAVERI"
"15","KARNATAKA","1520","KOPPAL"
"16","KERALA","1601","KASARGOD"
"16","KERALA","1603","WAYANAD"
"17","MADHYA PRADESH","1703","GWALIOR"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1714","SHAHDOL"
"17","MADHYA PRADESH","1735","MANDLA"
"17","MADHYA PRADESH","1739","SHEOPUR"
"17","MADHYA PRADESH","1749","ALIRAJPUR"
"18","MAHARASHTRA","1805","SINDHUDURG"
"18","MAHARASHTRA","1808","JALGAON"
"18","MAHARASHTRA","1810","PUNE"
"18","MAHARASHTRA","1813","SOLAPUR"
"18","MAHARASHTRA","1816","JALNA"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1823","AKOLA"
"18","MAHARASHTRA","1825","YAVATMAL"
"18","MAHARASHTRA","1828","BHANDARA"
"18","MAHARASHTRA","1831","NANDURBAR"
"18","MAHARASHTRA","1833","GONDIA"
"18","MAHARASHTRA","1834","HINGOLI"
"20","MANIPUR","2008","UKHRUL"
"20","MANIPUR","2010","JIRIBAM"
"20","MANIPUR","2016","TENGNOUPAL"
"21","MEGHALAYA","2104","EAST GARO HILLS"
"21","MEGHALAYA","2105","WEST GARO HILLS"
"21","MEGHALAYA","2110","SOUTH WEST GARO HILLS"
"23","NAGALAND","2301","KOHIMA"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2402","SUNDARGARH"
"24","ODISHA","2405","BALESHWAR"
"24","ODISHA","2406","CUTTACK"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2414","BARGARH"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2419","JAGATSINGHAPUR"
"24","ODISHA","2426","BOUDH"
"26","PUNJAB","2601","GURDASPUR"
"26","PUNJAB","2611","BHATINDA"
"26","PUNJAB","2617","MANSA"
"27","RAJASTHAN","2702","HANUMANGARH"
"27","RAJASTHAN","2704","CHURU"
"27","RAJASTHAN","2707","BHARATPUR"
"27","RAJASTHAN","2712","JAIPUR"
"27","RAJASTHAN","2719","SIROHI"
"27","RAJASTHAN","2725","RAJSAMAND"
"27","RAJASTHAN","2726","UDAIPUR"
"29","TAMIL NADU","2904","VILLUPURAM"
"29","TAMIL NADU","2907","SALEM"
"29","TAMIL NADU","2910","ERODE"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2915","TIRUVARUR"
"29","TAMIL NADU","2925","SIVAGANGAI"
"29","TAMIL NADU","2930","KRISHNAGIRI"
"29","TAMIL NADU","2936","TENKASI"
"29","TAMIL NADU","2937","KALLAKURICHI"
"29","TAMIL NADU","2938","MAYILADUTHURAI"
"30","TRIPURA","3003","NORTH TRIPURA"
"30","TRIPURA","3005","Unakoti"
"31","UTTAR PRADESH","3110","MORADABAD"
"31","UTTAR PRADESH","3112","SAHARANPUR"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3116","GHAZIABAD"
"31","UTTAR PRADESH","3117","BULANDSHAHR"
"31","UTTAR PRADESH","3133","RAE BARELI"
"31","UTTAR PRADESH","3135","ETAWAH"
"31","UTTAR PRADESH","3139","JHANSI"
"31","UTTAR PRADESH","3141","HAMIRPUR"
"31","UTTAR PRADESH","3142","BANDA"
"31","UTTAR PRADESH","3144","PRATAPGARH"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3166","HATHRAS"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3171","CHANDAULI"
"31","UTTAR PRADESH","3175","BALRAMPUR"
"31","UTTAR PRADESH","3177","CHITRAKOOT"
"31","UTTAR PRADESH","3182","HAPUR"
"31","UTTAR PRADESH","3184","SAMBHAL"
"32","WEST BENGAL","3202","PASCHIM BARDHAMAN"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3212","MURSHIDABAD"
"32","WEST BENGAL","3213","BANKURA"
"32","WEST BENGAL","3218","DINAJPUR UTTAR"
"32","WEST BENGAL","3221","KALIMPONG"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3310","KANKER"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3325","MUNGELI"
"34","JHARKHAND","3402","LOHARDAGA"
"34","JHARKHAND","3405","PALAMU"
"34","JHARKHAND","3407","GARHWA"
"34","JHARKHAND","3410","EAST SINGHBUM"
"35","UTTARAKHAND","3508","NAINITAL"
"35","UTTARAKHAND","3512","BAGESHWAR"
"35","UTTARAKHAND","3513","TEHRI GARHWAL"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3618","Nizamabad"
"36","TELANGANA","3621","Warangal"
"36","TELANGANA","3623","Nalgonda"
"36","TELANGANA","3624","Jogulamba Gadwal"
"36","TELANGANA","3631","Kumram Bheem(Asifabad)"
"36","TELANGANA","3632","Mahabubabad"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3642","Suryapet"
"24","ODISHA","2420","JAJPUR"
"24","ODISHA","2426","BOUDH"
"24","ODISHA","2429","RAYAGADA"
"24","ODISHA","2431","MALKANGIRI"
"25","PUDUCHERRY","2502","KARAIKAL"
"26","PUNJAB","2605","JALANDHAR"
"26","PUNJAB","2606","KAPURTHALA"
"26","PUNJAB","2622","Pathankot"
"27","RAJASTHAN","2702","HANUMANGARH"
"27","RAJASTHAN","2703","BIKANER"
"27","RAJASTHAN","2708","DHOLPUR"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2715","JODHPUR"
"27","RAJASTHAN","2716","JAISALMER"
"29","TAMIL NADU","2906","TIRUVANNAMALAI"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2918","PERAMBALUR"
"29","TAMIL NADU","2920","MADURAI"
"29","TAMIL NADU","2922","DINDIGUL"
"29","TAMIL NADU","2923","RAMANATHAPURAM"
"30","TRIPURA","3001","WEST TRIPURA"
"30","TRIPURA","3003","NORTH TRIPURA"
"30","TRIPURA","3006","Khowai"
"30","TRIPURA","3007","Sepahijala"
"31","UTTAR PRADESH","3117","BULANDSHAHR"
"31","UTTAR PRADESH","3119","MATHURA"
"31","UTTAR PRADESH","3124","BUDAUN"
"31","UTTAR PRADESH","3125","BAREILLY"
"31","UTTAR PRADESH","3127","SHAHJAHANPUR"
"31","UTTAR PRADESH","3129","SITAPUR"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3135","ETAWAH"
"31","UTTAR PRADESH","3151","SIDDHARTH NAGAR"
"31","UTTAR PRADESH","3162","MIRZAPUR"
"31","UTTAR PRADESH","3165","BAGHPAT"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3171","CHANDAULI"
"31","UTTAR PRADESH","3173","SANT RAVIDAS NAGAR"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR"
"32","WEST BENGAL","3204","SILIGURI MAHAKUMA PARISAD"
"32","WEST BENGAL","3210","PASCHIM MEDINIPUR"
"32","WEST BENGAL","3211","PURBA MEDINIPUR"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"32","WEST BENGAL","3221","KALIMPONG"
"33","CHHATTISGARH","3305","SURGUJA"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3320","GARIYABAND"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3326","SURAJPUR"
"33","CHHATTISGARH","3328","GAURELA PENDRA MARWAHI"
"34","JHARKHAND","3405","PALAMU"
"34","JHARKHAND","3412","JAMTARA"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3418","KODERMA"
"34","JHARKHAND","3420","BOKARO"
"34","JHARKHAND","3421","DHANBAD"
"34","JHARKHAND","3422","DEOGHAR"
"35","UTTARAKHAND","3505","PAURI GARHWAL"
"35","UTTARAKHAND","3510","CHAMPAWAT"
"35","UTTARAKHAND","3512","BAGESHWAR"
"36","TELANGANA","3618","Nizamabad"
"36","TELANGANA","3625","Hanumakonda"
"36","TELANGANA","3629","Kamareddy"
"36","TELANGANA","3630","Bhadradri Kothagudem"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3638","Sangareddy"
"36","TELANGANA","3645","Mulugu"
"37","LADAKH","3707","LEH (LADAKH)"
"01","ANDAMAN AND NICOBAR","0103","NORTH AND MIDDLE ANDAMAN"
"02","ANDHRA PRADESH","0201","SRIKAKULAM"
"02","ANDHRA PRADESH","0207","GUNTUR"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0216","KONASEEMA"
"02","ANDHRA PRADESH","0225","PARVATHIPURAM MANYAM"
"03","ARUNACHAL PRADESH","0303","EAST KAMENG"
"03","ARUNACHAL PRADESH","0318","LONGDING"
"03","ARUNACHAL PRADESH","0322","SHI YOMI"
"04","ASSAM","0404","GOALPARA"
"04","ASSAM","0406","NALBARI"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0415","JORHAT"
"04","ASSAM","0419","KARBI ANGLONG"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0503","BHOJPUR"
"05","BIHAR","0507","GAYA"
"05","BIHAR","0509","SARAN"
"05","BIHAR","0512","PASHCHIM CHAMPARAN"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0517","BEGUSARAI"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0524","KATIHAR"
"05","BIHAR","0544","SUPAUL"
"05","BIHAR","0547","Sheikhpura"
"05","BIHAR","0548","BUXAR"
"05","BIHAR","0550","JAMUI"
"11","GUJARAT","1101","JAMNAGAR"
"11","GUJARAT","1103","SURENDRANAGAR"
"11","GUJARAT","1107","KACHCHH"
"11","GUJARAT","1119","DANG"
"11","GUJARAT","1126","TAPI"
"11","GUJARAT","1129","Chhotaudepur"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1211","REWARI"
"12","HARYANA","1212","MAHENDRAGARH"
"12","HARYANA","1213","BHIWANI"
"12","HARYANA","1215","HISAR"
"12","HARYANA","1218","FATEHABAD"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"13","HIMACHAL PRADESH","1306","KULLU"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"14","JAMMU AND KASHMIR","1413","JAMMU"
"14","JAMMU AND KASHMIR","1419","BANDIPORA"
"15","KARNATAKA","1506","BIDAR"
"15","KARNATAKA","1508","CHAMARAJA NAGARA"
"15","KARNATAKA","1509","CHIKKAMAGALURU"
"15","KARNATAKA","1511","DAKSHINA KANNADA"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1526","UDUPI"
"15","KARNATAKA","1530","Yadgir"
"16","KERALA","1606","PALAKKAD"
"16","KERALA","1607","THRISSUR"
"17","MADHYA PRADESH","1702","BHIND"
"17","MADHYA PRADESH","1703","GWALIOR"
"17","MADHYA PRADESH","1707","TIKAMGARH"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1712","SATNA"
"17","MADHYA PRADESH","1716","MANDSAUR"
"17","MADHYA PRADESH","1721","JHABUA"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1723","INDORE"
"17","MADHYA PRADESH","1724","KHARGONE"
"17","MADHYA PRADESH","1727","VIDISHA"
"17","MADHYA PRADESH","1741","NEEMUCH"
"17","MADHYA PRADESH","1742","BARWANI"
"17","MADHYA PRADESH","1751","AGAR-MALWA"
"18","MAHARASHTRA","1802","THANE"
"18","MAHARASHTRA","1803","RAIGAD"
"18","MAHARASHTRA","1805","SINDHUDURG"
"18","MAHARASHTRA","1807","DHULE"
"18","MAHARASHTRA","1813","SOLAPUR"
"18","MAHARASHTRA","1815","Chatrapati Sambhaji Nagar"
"18","MAHARASHTRA","1817","PARBHANI"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1829","CHANDRAPUR"
"18","MAHARASHTRA","1835","PALGHAR"
"19","LAKSHADWEEP","1901","LAKSHADWEEP DISTRICT"
"20","MANIPUR","2008","UKHRUL"
"20","MANIPUR","2009","IMPHAL EAST"
"20","MANIPUR","2012","KAKCHING"
"22","MIZORAM","2201","AIZAWL"
"23","NAGALAND","2304","WOKHA"
"23","NAGALAND","2309","KIPHIRE"
"24","ODISHA","2404","MAYURBHANJ"
"24","ODISHA","2409","BOLANGIR"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2419","JAGATSINGHAPUR"
"24","ODISHA","2426","BOUDH"
"24","ODISHA","2431","MALKANGIRI"
"26","PUNJAB","2606","KAPURTHALA"
"26","PUNJAB","2615","MOGA"
"26","PUNJAB","2618","FATEHGARH SAHIB"
"26","PUNJAB","2623","Fazilka"
"27","RAJASTHAN","2706","ALWAR"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2710","SAWAI MADHOPUR"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2712","JAIPUR"
"27","RAJASTHAN","2717","BARMER"
"27","RAJASTHAN","2728","BANSWARA"
"27","RAJASTHAN","2729","CHITTORGARH"
"27","RAJASTHAN","2731","BARAN"
"28","SIKKIM","2801","Mangan District"
"29","TAMIL NADU","2907","SALEM"
"29","TAMIL NADU","2908","NAMAKKAL"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2917","KARUR"
"29","TAMIL NADU","2920","MADURAI"
"29","TAMIL NADU","2931","ARIYALUR"
"29","TAMIL NADU","2936","TENKASI"
"30","TRIPURA","3003","NORTH TRIPURA"
"30","TRIPURA","3004","DHALAI"
"31","UTTAR PRADESH","3117","BULANDSHAHR"
"31","UTTAR PRADESH","3127","SHAHJAHANPUR"
"31","UTTAR PRADESH","3131","UNNAO"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3143","FATEHPUR"
"31","UTTAR PRADESH","3148","BARABANKI"
"31","UTTAR PRADESH","3179","MAHOBA"
"31","UTTAR PRADESH","3180","KASHGANJ"
"31","UTTAR PRADESH","3183","SHAMLI"
"31","UTTAR PRADESH","3184","SAMBHAL"
"32","WEST BENGAL","3218","DINAJPUR UTTAR"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3301","BILASPUR"
"33","CHHATTISGARH","3307","JASHPUR"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3312","DANTEWADA"
"33","CHHATTISGARH","3317","BIJAPUR"
"33","CHHATTISGARH","3321","BEMETARA"
"34","JHARKHAND","3403","GUMLA"
"34","JHARKHAND","3419","GIRIDIH"
"34","JHARKHAND","3422","DEOGHAR"
"34","JHARKHAND","3423","RAMGARH"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3501","UTTAR KASHI"
"36","TELANGANA","3619","Adilabad"
"36","TELANGANA","3629","Kamareddy"
"36","TELANGANA","3632","Mahabubabad"
"36","TELANGANA","3636","Nirmal"
"36","TELANGANA","3638","Sangareddy"
"36","TELANGANA","3642","Suryapet"
"36","TELANGANA","3646","Narayanpet"
"02","ANDHRA PRADESH","0203","VISAKHAPATANAM"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0209","NELLORE"
"02","ANDHRA PRADESH","0215","ANAKAPALLI"
"02","ANDHRA PRADESH","0217","ELURU"
"02","ANDHRA PRADESH","0219","BAPATLA"
"03","ARUNACHAL PRADESH","0302","WEST KAMENG"
"03","ARUNACHAL PRADESH","0305","UPPER SUBANSIRI"
"03","ARUNACHAL PRADESH","0314","LOWER DIBANG VALLEY"
"03","ARUNACHAL PRADESH","0316","KURUNG KUMEY"
"03","ARUNACHAL PRADESH","0317","ANJAW"
"03","ARUNACHAL PRADESH","0319","KRA-DAADI"
"03","ARUNACHAL PRADESH","0322","SHI YOMI"
"04","ASSAM","0403","BONGAIGAON"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0418","TINSUKIA"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0421","KARIMGANJ"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0501","PATNA"
"05","BIHAR","0504","ROHTAS"
"05","BIHAR","0505","AURANAGABAD"
"05","BIHAR","0513","PURBI CHAMPARAN"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0526","MUNGER"
"05","BIHAR","0542","KISHANGANJ"
"10","GOA","1001","NORTH GOA"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1104","BHAVNAGAR"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1121","PORBANDAR"
"11","GUJARAT","1127","Morbi"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1217","PANCHKULA"
"12","HARYANA","1222","CHARKI DADRI"
"13","HIMACHAL PRADESH","1301","BILASPUR"
"13","HIMACHAL PRADESH","1302","CHAMBA"
"13","HIMACHAL PRADESH","1303","HAMIRPUR"
"13","HIMACHAL PRADESH","1308","MANDI"
"14","JAMMU AND KASHMIR","1411","POONCH"
"15","KARNATAKA","1510","CHITRADURGA"
"15","KARNATAKA","1514","GADAG"
"15","KARNATAKA","1524","SHIVAMOGGA"
"15","KARNATAKA","1526","UDUPI"
"16","KERALA","1603","WAYANAD"
"16","KERALA","1608","ERNAKULAM"
"16","KERALA","1609","IDUKKI"
"17","MADHYA PRADESH","1701","MORENA"
"17","MADHYA PRADESH","1704","DATIA"
"17","MADHYA PRADESH","1716","MANDSAUR"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1736","CHHINDWARA"
"17","MADHYA PRADESH","1740","UMARIA"
"18","MAHARASHTRA","1802","THANE"
"18","MAHARASHTRA","1805","SINDHUDURG"
"18","MAHARASHTRA","1810","PUNE"
"18","MAHARASHTRA","1814","KOLHAPUR"
"18","MAHARASHTRA","1818","BEED"
"18","MAHARASHTRA","1825","YAVATMAL"
"18","MAHARASHTRA","1826","WARDHA"
"18","MAHARASHTRA","1828","BHANDARA"
"20","MANIPUR","2011","KANGPOKPI"
"20","MANIPUR","2012","KAKCHING"
"20","MANIPUR","2013","KAMJONG"
"22","MIZORAM","2203","Siaha"
"22","MIZORAM","2205","KOLASIB"
"22","MIZORAM","2206","CHAMPHAI"
"22","MIZORAM","2208","LAWNGTLAI"
"23","NAGALAND","2302","PHEK"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2419","JAGATSINGHAPUR"
"24","ODISHA","2422","NAYAGARH"
"24","ODISHA","2424","GAJAPATI"
"24","ODISHA","2426","BOUDH"
"24","ODISHA","2427","SONEPUR"
"24","ODISHA","2428","NUAPADA"
"26","PUNJAB","2611","BHATINDA"
"26","PUNJAB","2612","FARIDKOT"
"26","PUNJAB","2614","NAWANSHAHR"
"26","PUNJAB","2622","Pathankot"
"27","RAJASTHAN","2702","HANUMANGARH"
"27","RAJASTHAN","2704","CHURU"
"27","RAJASTHAN","2707","BHARATPUR"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2713","SIKAR"
"27","RAJASTHAN","2716","JAISALMER"
"27","RAJASTHAN","2720","PALI"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2724","BHILWARA"
"27","RAJASTHAN","2727","DUNGARPUR"
"27","RAJASTHAN","2729","CHITTORGARH"
"28","SIKKIM","2803","Namchi District"
"28","SIKKIM","2806","PAKYONG"
"29","TAMIL NADU","2901","KANCHIPURAM"
"01","ANDAMAN AND NICOBAR","0101","SOUTH ANDAMAN"
"01","ANDAMAN AND NICOBAR","0102","NICOBARS"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0206","KRISHNA"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"02","ANDHRA PRADESH","0215","ANAKAPALLI"
"02","ANDHRA PRADESH","0219","BAPATLA"
"02","ANDHRA PRADESH","0223","ANNAMAYYA"
"02","ANDHRA PRADESH","0224","TIRUPATI"
"03","ARUNACHAL PRADESH","0305","UPPER SUBANSIRI"
"03","ARUNACHAL PRADESH","0320","SIANG"
"03","ARUNACHAL PRADESH","0325","KAMLE"
"04","ASSAM","0403","BONGAIGAON"
"04","ASSAM","0404","GOALPARA"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0421","KARIMGANJ"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0423","CACHAR"
"04","ASSAM","0425","CHIRANG"
"04","ASSAM","0433","BAJALI"
"05","BIHAR","0501","PATNA"
"05","BIHAR","0504","ROHTAS"
"05","BIHAR","0506","JEHANABAD"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0514","SITAMARHI"
"05","BIHAR","0516","VAISHALI"
"05","BIHAR","0526","MUNGER"
"05","BIHAR","0527","BHAGALPUR"
"05","BIHAR","0544","SUPAUL"
"10","GOA","1001","NORTH GOA"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1112","AHMADABAD"
"11","GUJARAT","1127","Morbi"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1205","KARNAL"
"12","HARYANA","1213","BHIWANI"
"13","HIMACHAL PRADESH","1309","SHIMLA"
"14","JAMMU AND KASHMIR","1404","BADGAM"
"14","JAMMU AND KASHMIR","1410","UDHAMPUR"
"14","JAMMU AND KASHMIR","1412","RAJAURI"
"14","JAMMU AND KASHMIR","1413","JAMMU"
"14","JAMMU AND KASHMIR","1418","SAMBA"
"14","JAMMU AND KASHMIR","1421","KULGAM"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1504","BELAGAVI"
"15","KARNATAKA","1507","VIJAYPURA"
"15","KARNATAKA","1513","DHARWAR"
"15","KARNATAKA","1523","RAICHUR"
"15","KARNATAKA","1527","UTTARA KANNADA"
"16","KERALA","1601","KASARGOD"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1606","PALAKKAD"
"16","KERALA","1611","ALAPPUZHA"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1712","SATNA"
"17","MADHYA PRADESH","1723","INDORE"
"17","MADHYA PRADESH","1726","RAJGARH"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1732","NARMADAPURAM"
"17","MADHYA PRADESH","1733","JABALPUR"
"17","MADHYA PRADESH","1746","ANUPPUR"
"17","MADHYA PRADESH","1749","ALIRAJPUR"
"18","MAHARASHTRA","1803","RAIGAD"
"18","MAHARASHTRA","1806","NASHIK"
"18","MAHARASHTRA","1807","DHULE"
"18","MAHARASHTRA","1811","SATARA"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1829","CHANDRAPUR"
"18","MAHARASHTRA","1834","HINGOLI"
"20","MANIPUR","2006","BISHNUPUR"
"20","MANIPUR","2011","KANGPOKPI"
"20","MANIPUR","2016","TENGNOUPAL"
"21","MEGHALAYA","2103","WEST KHASI HILLS"
"21","MEGHALAYA","2104","EAST GARO HILLS"
"21","MEGHALAYA","2106","SOUTH GARO HILLS"
"22","MIZORAM","2204","MAMIT"
"22","MIZORAM","2206","CHAMPHAI"
"22","MIZORAM","2207","SERCHHIP"
"23","NAGALAND","2304","WOKHA"
"23","NAGALAND","2305","MOKOKCHUNG"
"23","NAGALAND","2308","DIMAPUR"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2402","SUNDARGARH"
"24","ODISHA","2410","KALAHANDI"
"24","ODISHA","2411","KORAPUT"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2413","PURI"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2421","ANGUL"
"24","ODISHA","2422","NAYAGARH"
"24","ODISHA","2429","RAYAGADA"
"24","ODISHA","2431","MALKANGIRI"
"26","PUNJAB","2615","MOGA"
